TF-CL-Binding_IRI	TF-CL-Binding_Label	TF_IRI	TF_Label	CL_IRI	CL_Label
http://purl.obolibrary.org/obo/EGO_0000015361	Ini1 binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000016097	Ini1 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000015326	Ini1 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000014571	Ini1 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000010432	Ini1 binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000012088	Ini1 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000015482	Ini1 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000010327	Ini1 binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000011039	Ini1 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000012479	Ini1 binding in U87 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000015451	Ini1 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000011326	Ini1 binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000013902	Ini1 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000012205	Ini1 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000014925	Ini1 binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000010265	Ini1 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000010841	Ini1 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000010875	Ini1 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000013677	Ini1 binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000010865	Ini1 binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000010401	Ini1 binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000012575	Ini1 binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000016447	Ini1 binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000011550	Ini1 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000014847	Ini1 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000015262	Ini1	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000014375	HSF1 binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000010334	HSF1 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000010665	HSF1 binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000013540	HSF1 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000014184	HSF1 binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000012493	HSF1 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000015440	HSF1 binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000012681	HSF1 binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000011781	HSF1 binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000013020	HSF1 binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000014339	HSF1 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000013224	HSF1 binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000013049	HSF1 binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000013029	HSF1 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000016513	HSF1 binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000010512	HSF1 binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000010533	HSF1 binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000013549	HSF1 binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000016346	HSF1 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000010187	HSF1 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000010494	HSF1 binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000015906	HSF1 binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000012124	HSF1 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000012274	HSF1 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000011802	HSF1 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000010795	HSF1 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000011511	HSF1 binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000015755	HSF1 binding in U87 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000012395	HSF1 binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000014079	HSF1 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000012616	HSF1 binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000012637	HSF1 binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000012969	HSF1 binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000011302	HSF1 binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000011408	HSF1 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000016851	HSF1 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000010220	HSF1 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000013805	HSF1 binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000014842	HSF1 binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000016646	HSF1 binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000008790	HSF1	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000016492	UBF binding in A549 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000013473	UBF binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000016148	UBF binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000012608	UBF binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000011684	UBF binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000013042	UBF binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000012649	UBF binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000010576	UBF binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000016679	UBF binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000015979	UBF binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000012789	UBF binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000012210	UBF binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000015551	UBF binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000015609	UBF binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000010941	UBF binding in U87 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000014095	UBF binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000013462	UBF binding in Raji cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000015239	UBF binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000013118	UBF binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000016010	UBF binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000016139	UBF binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000010562	UBF binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000013418	UBF binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000011772	UBF binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000015476	UBF binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000015270	UBF binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000013036	UBF binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000012206	UBF binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000014907	UBF binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000016182	UBF binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000015002	UBF binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000013096	UBF binding in K562 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000016231	UBF binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000012076	UBF binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000011105	UBF binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000016330	UBF binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000011380	UBF binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000011032	UBF binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000013845	UBF binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000013882	UBF binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000017017	UBF	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000011252	NF-E2 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000011881	NF-E2 binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000013953	NF-E2 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000015846	NF-E2 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000013850	NF-E2 binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000012261	NF-E2 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000014995	NF-E2 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000012627	NF-E2 binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000016498	NF-E2 binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000012970	NF-E2 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000013680	NF-E2 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000013756	NF-E2 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000013146	NF-E2 binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000016757	NF-E2 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000014276	NF-E2 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000012182	NF-E2 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000012954	NF-E2 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000011168	NF-E2	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
